local_date,has_extreme_event,event_types,value_delta_kusd,absolute_imbalance_reduction_mwh,pv_reference_rmse_mw,pv_llm_rmse_mw,pv_rmse_improvement_pct
2024-06-29,0,,200.99733991801656,3981.0181240798593,910.9886189789521,667.7890722054645,26.696222291565924
2024-06-30,0,,40.514694461382746,477.76075327510443,557.3987640850817,550.5780762432881,1.2236639693647429
2024-07-01,0,,63.084669627774524,869.3668572168099,733.2295849076216,615.0447038075353,16.11840050275335
2024-07-02,0,,-114.16412110823563,-2565.481122897956,998.0771782451949,913.3624635255692,8.487791983037816
2024-07-03,0,,-200.8111535502985,-4260.529340391826,992.6811750987417,1025.664597545593,-3.3226602129903906
2024-07-04,0,,86.3985786620344,1450.0749553862443,583.4003648933176,571.4658788279233,2.0456768256524196
2024-07-05,0,,421.5324083577648,-9404.400802088017,367.0793838196233,382.7470641193405,-4.268199465926986
2024-07-06,0,,48.83294342030758,986.9193879032882,962.8280764364698,690.3987500285687,28.294701107615328
2024-07-07,0,,-8.174595431503105,167.06491612936406,586.4930919333364,697.4346827507479,-18.916095064598256
2024-07-08,0,,-47.29481558796104,-8555.637181747074,393.5681153172163,529.7995921856002,-34.61445975078066
2024-07-09,0,,759.0531922428429,-10261.455559681013,535.9606168111221,383.56250788864037,28.434572269362913
2024-07-10,0,,3560.7807990601186,-23864.267419693173,195.67798729192202,288.9091207257088,-47.64518213011871
2024-07-11,0,,5265.56229912352,-20410.987284204406,811.7422276132492,817.6751001469487,-0.7308813477825165
2024-07-12,1,Thunderstorm Wind,811.5843478404906,-9371.037748681352,1394.4153144167124,1468.362711376301,-5.303111361088353
2024-07-13,1,Thunderstorm Wind,39.82637105547578,870.5320279334737,647.4150087662377,532.5869774694443,17.736386976202226
2024-07-14,1,Flash Flood|Flood|Hail|Heavy Rain,-82.51691834436602,-1359.294980608116,1226.6228703416343,1268.5134526675276,-3.4151150560421324
2024-07-15,0,,44.25639030762584,756.3054697882144,849.8819182332038,888.8950672238577,-4.590419934072404
2024-07-16,0,,73.19967181335473,1203.6247136529437,523.9060620536376,434.20721472659295,17.121169962309246
2024-07-17,0,,18.68811931113128,459.7900595389656,1318.6512171796985,1213.9592158782812,7.939324662766417
2024-07-18,1,Flash Flood,42.34837563101857,771.4307654256609,709.178279634441,737.8161279321932,-4.038173350784824
2024-07-19,0,,632.1593288961271,-7002.965615495959,430.6911126224399,370.85709907576614,13.892558214714432
2024-07-20,0,,-5.940460869543749,-188.49115510401316,340.2607820055742,310.5701074738457,8.72585854788345
2024-07-21,0,,57.967166126384036,1316.7197968323198,668.3327739785752,529.2633007656038,20.80841739738317
2024-07-22,1,Debris Flow|Flash Flood|Thunderstorm Wind,-39.268235883579706,-608.0190888074621,466.3185116448477,283.60859127262785,39.181356907266284
2024-07-23,1,Flash Flood|Thunderstorm Wind,-7003.587839746586,-19294.105294116016,684.3920368489436,780.0592053059466,-13.978416361691005
2024-07-24,1,Flash Flood|Thunderstorm Wind,-407.18184167749536,-9072.119596180457,923.4388654326798,980.6576452966931,-6.196271567712638
2024-07-25,0,,126.44749495866814,110.63205132685107,678.4491437983271,529.8446127577034,21.903562322837452
2024-07-26,0,,102.63614458652624,1358.6142123341692,295.3829995620975,236.90889829197673,19.796027989697468
2024-07-27,0,,145.95716741511657,2125.22741338953,1011.4836822196883,913.4102559206044,9.69599688290205
2024-07-28,0,,185.54663561090146,3147.9701972478797,1000.22247043993,608.9681323119526,39.11673149633313
2024-07-29,0,,121.95791344078812,2238.6642636014585,606.3845453265156,461.7106007568484,23.85844851830214
2024-07-30,0,,-6.461606687897933,-149.27913952030667,423.8551452822418,421.3017527455068,0.6024210311366378
2024-07-31,0,,33.72730242512086,457.1965649646172,671.7248433804842,581.2955072910529,13.46225868829591
2024-08-01,1,Heavy Rain,477.9200531921315,-10068.89893536397,1616.4341854041231,1616.823977510302,-0.02411431963630802
2024-08-02,1,Heavy Rain,1146.7823816672894,-15708.37276299762,1774.7481232454459,1713.5277526136742,3.449524460959518
2024-08-03,0,,963.6759183489265,-9870.727881565814,2104.483730346926,2022.337191130362,3.9034057632283163
2024-08-04,1,Dust Devil,852.3313606771657,-5555.4897991406615,1122.0178371609065,862.421997051475,23.13651632903616
2024-08-05,1,Flood,4480.712758660048,-23362.44188807276,509.66197760572476,490.2845104812165,3.8020232969975827
2024-08-06,0,,2228.4331519046145,-20426.41570898626,1013.0360513520689,898.4004549184128,11.316043124097641
2024-08-07,0,,-10.085305617211478,-162.89520806978908,1029.9083412944458,995.0457457630854,3.3850192423476404
2024-08-08,0,,-2.896555473647459,126.01952114319647,734.0764207617909,764.3767628662364,-4.127682247714912
2024-08-09,0,,-72.66190964713012,-1340.5609898884777,791.2445474065615,809.1717462842848,-2.265696356010634
2024-08-10,1,Thunderstorm Wind,46.74898420142786,767.2102704910358,812.903616218141,875.0945022151583,-7.650462460278746
2024-08-11,1,Debris Flow|Flash Flood|Hail|Heavy Rain|Thunderstorm Wind,24.359932687598764,424.709663161786,566.9765772155693,584.0652207344102,-3.0139946173373793
2024-08-12,0,,64.74425892533847,1363.3056336463724,602.2440629477485,462.5747700352563,23.19147692861691
2024-08-13,0,,84.01832549101962,1635.4698856672967,544.3159854332822,481.1717413104394,11.600659508939316
2024-08-14,0,,-23.01190632695602,-476.29910344525524,450.1112117458916,517.9127745697033,-15.063291261024798
2024-08-15,0,,7.260679818028617,205.81105339064925,428.75149661555065,477.11355109058024,-11.279740095786648
2024-08-16,0,,1.7360723487219984,-90.25120555005833,491.5169978757164,444.64490222835593,9.536210517629428
2024-08-17,0,,40.16954982598664,849.5139865322853,1104.8164007784237,829.4833988598765,24.92115447639581
2024-08-18,0,,-33.365427555859526,-848.96145208093,504.01104163177354,449.4641811699207,10.822552673698032
2024-08-19,0,,18.520402279245435,279.4930669701207,583.0949436937692,526.5849289594818,9.691391658502438
2024-08-20,0,,-43.642851376135255,-813.101388109113,348.59835406103974,427.56091281928417,-22.651443369815237
2024-08-21,1,Flash Flood|Thunderstorm Wind,61.223384300438326,1238.6442119624135,451.07543199399794,441.14536146566763,2.2014212754691624
2024-08-22,0,,0.5629857286266411,8.191580325366886,791.6617643947725,754.0866058164559,4.746365211542449
2024-08-23,0,,21.35778521814561,338.34818367031403,718.6549498727811,695.6008503670541,3.2079511189351857
2024-08-24,0,,45.623157512640525,896.2859717940164,473.61258301001317,427.5874174864887,9.717893310818438
2024-08-25,0,,-2.422756774142927,-21.23512821993063,636.5730420305391,787.2330024544493,-23.66734851720007
2024-08-26,0,,47.21667456256912,936.9277670190186,683.8114326977791,527.8636677931281,22.805667973318965
2024-08-27,0,,-104.76972442741814,-1841.2603169400645,219.10901650964837,169.05614811491884,22.843819570759415
2024-08-28,0,,22.84683680119321,528.1060220747568,691.3926503801554,524.4875178586702,24.140426200613213
2024-08-29,0,,-141.93659074099185,-2682.101459087973,658.947379598344,587.4835617627882,10.845147890126825
2024-08-30,0,,-12.257064450301561,-357.72573684372765,2471.7492113491985,2557.229174708912,-3.4582781686437567
2024-08-31,0,,78.22036259712317,1724.3958938788128,1206.6804244834084,1032.8812643312258,14.403081099669592
2024-09-01,0,,-1.0996619899247362,57.601969912495406,1325.1139425718634,1076.8145968408448,18.737961903042372
2024-09-02,0,,-9.308983358568453,-172.31146437287498,647.9223024242358,534.1684280903015,17.5567153512571
2024-09-03,0,,-139.92051189168455,-3124.262760192598,833.5966028868186,788.5745513147874,5.400939904999111
2024-09-04,0,,2537.7535652735532,-16589.88591799482,969.4554742811405,903.2963008753804,6.824364311813046
2024-09-05,0,,10373.683650100667,-40190.58275024085,458.37318252785093,503.1240392608631,-9.762974458108294
2024-09-06,0,,1969.4987935227764,-10945.038384890886,1115.2206952641998,1109.258076210599,0.5346582141921408
2024-09-07,1,Flash Flood|Hail,7.450753656645371,253.58084344328745,1137.5642394657095,1232.8242574415865,-8.37403415745722
2024-09-08,1,Flood|Hail|Thunderstorm Wind,-19.41074204829356,-650.6841765371792,782.9072948236634,695.7911321441911,11.127264141675129
2024-09-09,0,,-119.33743584780639,-2663.891289307121,1325.7557463190653,1196.844153091478,9.723630735564068
2024-09-10,0,,-20.45158405319653,-406.19121441525203,672.9904265750059,580.8676813470415,13.688566967705174
2024-09-11,0,,14.594715429352785,241.03115304869243,758.0973186715953,781.9519631087569,-3.1466467232679043
2024-09-12,0,,-12.156310014049588,-318.85728090134944,1013.3701746975054,1117.9662367503222,-10.321604549298987
2024-09-13,0,,6.828171873027906,308.65788439392327,430.35572556285626,569.5951088307432,-32.35448606749166
2024-09-14,0,,-6.822695527334873,-174.22794843620613,634.7308107362359,757.480445950856,-19.338849341855745
2024-09-15,0,,-62.84942617895777,-1253.0228768500747,897.8078726449102,992.6869617807698,-10.56786112337701
2024-09-16,0,,67.74014458832843,1227.0967566907202,1211.2957377129953,1215.3230945996215,-0.3324833697698057
2024-09-17,0,,12.99603496414908,312.6760263973847,1274.6415153090134,1188.2109504099349,6.780774348003642
2024-09-18,0,,-24.801261245028826,-415.50387328139914,634.2011093230386,648.040646820689,-2.1822001403345035
2024-09-19,1,Flash Flood,-17.817511023575143,-398.1122361425587,737.3608454683261,695.1178909416599,5.728939200702493
2024-09-20,1,Debris Flow|Flash Flood|Funnel Cloud|Hail|Lightning,-1.1917750578775994,-118.03484346269215,829.0192331240947,819.6035749445333,1.1357587138333636
2024-09-21,0,,38.09140720779749,600.4418193103902,752.2998662440901,713.1705977579193,5.201286115007104
2024-09-22,0,,111.26158332716275,1651.6175212182934,733.1200067976947,537.5464526857903,26.676881315267824
2024-09-23,0,,-0.1165143284001424,47.70199589778349,699.6438969989815,646.5030476625227,7.595413833294136
2024-09-24,0,,-42.932545859220006,-925.6889418555511,872.1964898657849,823.3739495475425,5.597653841252598
2024-09-25,0,,37.534893680557644,844.7597091662756,2913.3602221819915,2789.096403140607,4.265309112661525
2024-09-26,0,,119.92948315145638,2425.598829122602,941.4488652754063,787.5326738223569,16.34886366430785
2024-09-27,0,,14.263585068745003,337.8078597784188,830.480404048013,737.1189736394239,11.241858321221942
2024-09-28,0,,32.537948127282874,713.0916993109113,1052.2582477374187,940.5165115196902,10.61923120659755
2024-09-29,0,,135.6386339483671,2607.854316850322,699.8194574997724,539.9006642831007,22.851435681426977
2024-09-30,0,,58.78548498040774,978.453187926486,461.35410569634377,443.69733301326977,3.82716279427573
2024-10-01,0,,110.25418887209233,-7932.377749893803,512.3490606716152,526.730536930165,-2.8069684054261335
2024-10-02,0,,410.2643699138662,-9386.197106478832,347.1168414386607,398.8273429998044,-14.897145683518069
2024-10-03,0,,-5.617908030761751,-306.9148876022473,377.16013358675895,304.75470699837433,19.197529150235344
2024-10-04,0,,-79.18815218001326,-1889.09605657445,299.72306745007234,285.6597489507396,4.692104154337541
2024-10-05,0,,35.907197054361546,743.1995955673738,551.0106111281881,482.7503509795301,12.38819339774526
2024-10-06,0,,60.58225617541849,-3780.926799175062,404.2094890362055,395.57980719928486,2.134952808133531
2024-10-07,0,,321.9346801801464,-8940.107837109832,502.31077223720695,491.73784031010814,2.104858687383661
2024-10-08,0,,46.02924908939977,835.3390660038631,410.37435518961433,407.48705283371726,0.7035776771584552
2024-10-09,0,,28.58828440732768,-342.52043595770465,397.51989811349324,382.05987927370654,3.889118233616777
2024-10-10,0,,-94.86800098830388,-2164.5415122765735,334.264883574832,381.9017848001415,-14.251243120680666
2024-10-11,0,,-22.31905287679791,-504.6753733399528,557.0416505750001,610.915892395108,-9.671492565142456
2024-10-12,0,,5.215548303015323,113.61374356257693,584.9307023189782,591.5266490600523,-1.1276458416226371
2024-10-13,0,,7.47851680684821,-56.131501334546556,537.6110245048817,570.6740765707324,-6.149995174727013
2024-10-14,0,,67.66560330645139,1377.1014181528244,564.7414656821492,506.7217455379801,10.273678075699163
2024-10-15,0,,-18.158177870465956,-216.67423137083097,332.56518699886504,374.14486595365395,-12.502715431525552
2024-10-16,0,,-3.9865172081819185,222.6420728055873,690.1562796350358,747.7900439804708,-8.350828072724706
2024-10-17,0,,-1.1722411662491194,22.220147510744937,539.1798888017083,560.878469692294,-4.024367625953053
2024-10-18,0,,13.459939680410963,64.89714759756498,682.0938860332083,876.663077329698,-28.52528006489373
2024-10-19,0,,-4.19074078701225,-593.3515093281712,591.8555295000187,757.2546648746853,-27.945862990312968
2024-10-20,0,,77.52093505142257,1133.620317617253,668.3094456304016,440.378961491382,34.10553084791699
2024-10-21,0,,-78.9448224737213,-1323.6318330823142,403.9399790111876,387.80054037355836,3.995504153150984
2024-10-22,0,,8.056944060863662,106.82346114968459,743.698066206761,660.6692723129119,11.164314883503506
2024-10-23,0,,17.120107586684053,442.3371101988423,342.41693889107927,347.06081855685096,-1.3562061739150357
2024-10-24,0,,9.95810181214378,85.50472900361638,652.2596414667231,640.0582216794957,1.8706384714820565
2024-10-25,0,,-96.71188616620597,-1967.7050778321263,984.8101440958395,1068.4111303008447,-8.489046006096915
2024-10-26,0,,-101.63377339283491,-1800.1291400912196,677.3901567375678,852.2040572864743,-25.806973840724442
2024-10-27,0,,100.58314619451346,1738.2726912529288,1120.9877822595104,1078.5051349214023,3.7897511471961174
2024-10-28,0,,4.597380060727051,219.7862607972711,738.4396615584857,769.9615311550975,-4.268712968380459
2024-10-29,0,,70.95471879575368,1348.1735522391773,916.8697476151044,794.0858074842206,13.391644827442564
2024-10-30,0,,-58.22668638443759,-1202.0841073176925,987.8003547104059,1141.703151074091,-15.580354433948836
2024-10-31,0,,35.29043409449117,761.0314318121927,638.7809139168085,567.7275318809225,11.12327880935084
2024-11-01,0,,27.25257104693563,449.12418526329566,561.4510494740864,670.8214051816645,-19.47994501212988
2024-11-02,0,,39.398330781838744,783.1129967995948,1207.728384286534,1286.0101316645666,-6.481734502272014
2024-11-03,0,,88.71993583211365,3335.1962944734223,1418.6776901016324,1461.5223076251727,-3.0200388588947944
2024-11-04,0,,140.3526506053629,2349.0462035347555,913.2934776529568,735.8836106445139,19.425285666592384
2024-11-05,0,,-186.41876362738148,-3373.370917470871,933.5014290706993,1379.825723336588,-47.81184906274912
2024-11-06,0,,118.34565340483687,2632.290308621621,751.6252816096342,692.4322425781744,7.8753390126388
2024-11-07,0,,12.834395190613657,175.36691099052405,945.2894418479464,931.0752047861383,1.5036915078645776
2024-11-08,0,,72.96685210536239,1522.0394159861016,574.1090891427837,419.0229590182409,27.01335565965445
2024-11-09,0,,81.06131586065503,1504.648774811435,471.862012316765,326.8175183016239,30.738752056559168
2024-11-10,0,,42.845894551520885,1216.005946838225,485.29874275283385,542.9808575283542,-11.8858982506984
2024-11-11,0,,-39.64678348074359,-828.198302512279,702.7870845528172,762.7786441094304,-8.536235351391776
2024-11-12,0,,-56.626243569268624,-820.3164336593363,698.9774168277464,729.5212698910342,-4.369791115986068
2024-11-13,0,,-114.14709364394625,-2290.1228727133093,1109.5951747624872,1479.3203123603716,-33.32072326982004
2024-11-14,0,,-20.271409539561045,-1098.3732255799296,636.4752523518625,780.7230097356041,-22.663529626757132
2024-11-15,0,,88.02503458778995,2277.285420008713,548.6240940712653,346.6103294987592,36.82189075463114
2024-11-16,0,,76.84100327640108,917.9685152818183,736.7300475534427,723.4473144787752,1.8029308182525217
2024-11-17,0,,189.3827960506731,3330.128559371369,1521.5279670035318,1013.8425564048204,33.36681425570753
2024-11-18,0,,113.90302674861424,1820.8309945530127,606.3000169175716,607.130266670383,-0.136937115230898
2024-11-19,1,Heavy Rain,37.959276810172945,995.5759769527122,551.2298038823402,533.6516320682863,3.1889008341439338
2024-11-20,1,Flood,-176.80970647121882,-3931.960310944505,1532.0327331348988,1669.19115214394,-8.95270812708961
2024-11-21,1,Flood,-84.9003430372233,-2141.2304496707693,1440.16524317934,1567.8612432046123,-8.866760299211762
2024-11-22,1,Flood|Heavy Rain,-139.0578512398281,-3038.102787691434,985.7332159626961,1155.4516255465514,-17.217479013132706
2024-11-23,1,Flood,-37.382316534563024,-659.2718089576392,550.1481741987824,578.8235321121963,-5.212297206143735
2024-11-24,0,,55.732930152165466,1043.6897818056732,546.5813553993497,556.7056057023646,-1.852286069219784
2024-11-25,1,Flood,8.328918924181984,267.7818779613026,760.6244553164712,648.2543325366489,14.773403878142298
2024-11-26,1,Debris Flow|Flood,3.7212561270715097,85.99946757034922,484.3630235491273,544.6828798262773,-12.453439536974047
2024-11-27,0,,4.078482641980343,74.42525864786512,959.0515920339004,1039.2252633831413,-8.359682838252033
2024-11-28,0,,36.56128692064597,379.23505606052095,902.5807222136648,932.9373694424042,-3.363316596690311
2024-11-29,0,,-110.07903258918945,-1833.4670937652263,2166.891569198617,2240.897472968292,-3.4153025846625225
2024-11-30,0,,-57.32812272170259,-1277.857487065623,1045.4930620376258,1203.7484111686845,-15.136910504468108
2024-12-01,0,,55.045182221623456,999.6559125860567,1164.3663839460737,1113.09724918713,4.403178884741672
2024-12-02,0,,78.1764670198662,1271.3023170698689,969.5937890087414,825.5280790261673,14.858357346725455
2024-12-03,0,,47.73336719891621,700.2551307169624,363.54988105882404,299.00868433248894,17.75305125622969
2024-12-04,0,,95.54889701997017,1765.177564114305,676.5012368143431,519.1608888547123,23.257954220534675
2024-12-05,0,,82.66996204834356,1895.2560806128786,823.7161180669541,652.9223590359909,20.73454134074387
2024-12-06,0,,7.193775245033599,257.4247083475375,476.0181771207012,446.45680668967407,6.2101347914559595
2024-12-07,0,,5.718761192993183,148.67872165285735,512.1496574759659,492.2174961419833,3.891862670027848
2024-12-08,0,,24.193446324184336,611.3073993002581,772.9296847652455,766.4109765174343,0.8433766196715661
2024-12-09,0,,60.378278005495865,1214.025020855921,514.9184354933511,485.1817378333056,5.7750306864725784
2024-12-10,0,,-42.04043722362867,-863.0749019740797,283.49609868613913,282.27722175342734,0.42994486991555486
2024-12-11,0,,94.73056412711047,1751.2241768830845,1179.723692038454,1024.9975992056784,13.115451853427057
2024-12-12,0,,-56.34654536993308,-1514.0848936588318,779.7571244887523,850.2806920014519,-9.044299218033872
2024-12-13,0,,-66.23412569570331,-1151.174124457455,817.0978589556177,956.815699104933,-17.099278699358866
2024-12-14,1,Flood|Thunderstorm Wind|Tornado,26.999949596147744,689.7166832514704,1145.6146517843722,1161.6370965912101,-1.398589375745317
2024-12-15,0,,-256.9518807181375,-4409.957453268968,946.6476108116765,1315.4389613369858,-38.95761699637096
2024-12-16,1,Flood,42.72823555347058,821.8635006993063,765.3010825506113,640.0479590936053,16.366515912869197
2024-12-17,0,,76.77975447317307,1107.9542714777526,423.2160053712791,410.62647388368674,2.974729530029897
2024-12-18,0,,-12.07811890129531,-237.7752666716624,442.55285068990264,406.528484086214,8.140127568386392
2024-12-19,0,,-13.582716440936291,-21.491013764938543,559.0557485734076,485.5582116933271,13.14672768639456
2024-12-20,0,,-105.63853677860752,-2155.2249976584717,289.2798571285702,454.20412223421044,-57.01201139363803
2024-12-21,0,,-77.18008736382899,-1797.820993577021,967.4741007227525,1170.0388899432864,-20.9374895998981
2024-12-22,0,,137.30079865395598,2099.2567228667103,2225.7256780739563,2056.7154351844943,7.593489375371539
2024-12-23,0,,-11.51408503536301,-43.45596514846329,1065.6721996473398,1076.157460703928,-0.9839105364724916
2024-12-24,1,Flood,-100.23834892332577,-2099.599956963022,1219.8120073671093,1265.8673791408976,-3.7756122661225464
2024-12-25,0,,-0.07561126671461352,-290.0022261626582,882.6758812307191,926.6350609438579,-4.980217614176365
2024-12-26,1,Flood,19.0250603541646,494.8990606560983,1173.3750184489006,1169.2729340829785,0.3495970428401235
2024-12-27,1,Flood,86.60078299992828,1504.099784831411,701.7688847466189,559.1876938904921,20.317399923994525
2024-12-28,0,,58.286510214855426,1166.490219653213,703.6171222939943,758.2734112376492,-7.7679020609191065
2024-12-29,1,Flood,-78.4313299353458,-2028.6769565154864,1308.361018946626,1480.5311021972093,-13.159218347027723
2024-12-30,0,,167.76824354915973,2917.0323304037847,1088.0282182253018,1052.7595672125622,3.241519881742296
2024-12-31,0,,107.27780549115569,1800.3015617082783,1059.0817478494125,1044.1504381797981,1.4098354258237513
